Semana Exporta‡Æo;Date*ÿÿ;Due dateÿÿ;Week*ÿÿ;Cardÿÿ;Teamÿÿ;Boardÿÿ;Listÿÿ;Labelsÿÿ;Sÿÿ;E 1??ÿÿ;Eÿÿ;Rÿÿ;cf:Desvio;cf:Equipamento;cf:Mantis;cf:NÆo Planejado;cf:Observa‡Æo;cf:Reprova‡äes
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IAGB;Team Software;SW - Sprint Semanal;W46;R00ÿÿSUPÿÿTELÿÿV01;3,52;3;3;-0,52;ÿ;FC's T‚rreo;48368;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;EVU07;Team Software;SW - Sprint Semanal;W46;LIBÿÿR00ÿÿSUPÿÿV01;6,25;8;8;1,75;ÿ;ÿ;0;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IACX;Team Software;SW - Sprint Semanal;W46;G5ÿÿLIBÿÿR00ÿÿV01;2,35;3,5;3,5;1,15;ÿ;ÿ;48651;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;H360CAPAC;Team Software;SW - Sprint Semanal;W46;ESTUDO;1,93;1,5;1,5;-0,43;ÿ;ÿ;0;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;EMB06;Team Software;SW - Sprint Semanal;W46;INSÿÿR00ÿÿSUPÿÿV01;1,35;1,5;1,5;0,15;ÿ;DC - Pompeia;47090;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;EMB06;Team Software;SW - Sprint Semanal;W46;G5ÿÿINSÿÿR00ÿÿV01;1,96;2,5;2,5;0,54;ÿ;ÿ;47091;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IAFI01;Team Software;SW - Sprint Semanal;W46;C09ÿÿDEVÿÿR02ÿÿV01;1,13;2;2;0,87;ÿ;ÿ;46335;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IAFZ;Team Software;SW - Sprint Semanal;W46;ANµLISEÿÿC04;1,43;2;2;0,57;Projetos EA;CAG;46839;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IABX03;Team Software;SW - Sprint Semanal;W46;ESTUDO;0,89;1;1;0,11;ÿ;ÿ;48701;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;EZA29;Team Software;SW - Sprint Semanal;W46;ESTUDO;0,7;0;1;0,3;ÿ;CAG com IA;0;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;H360CAPAC;Team Software;SW - Sprint Semanal;W46;ADM;1;1;1;0;ÿ;ÿ;0;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IAGI;Team Software;SW - Sprint Semanal;W46;ESTUDO;2;2;2;0;ÿ;Log Drivers;ÿ;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IADQ;Team Software;SW - Sprint Semanal;W46;SUPORTE;2;2;2;0;ÿ;RPPs;ÿ;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IADO01;Team Software;SW - Sprint Semanal;W46;R01ÿÿSUPÿÿTELÿÿV01;1,82;1,5;1,5;-0,32;ÿ;ÿ;47569;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IAGB;Team Software;SW - Sprint Semanal;W46;R00ÿÿSUPÿÿTELÿÿV01;3,63;4;4;0,37;ÿ;Mezanino;48368;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;EZA14;Team Software;SW - Sprint Semanal;W46;SUPORTE;13;13;13;0;ÿ;ÿ;0;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;Mentoria;Team Software;SW - Sprint Semanal;W46;ESTUDO;1;1;1;0;ÿ;ÿ;0;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IABX03;Team Software;SW - Sprint Semanal;W46;ESTUDO;1,3;3,3;3,3;2;ÿ;ÿ;48701;ÿ;;
2019 ? Sem 46 ? Software;43780;ÿ;2019-W46;IAGI;Team Software;SW - Sprint Semanal;W46;SUPORTE;0,5;0,5;0,5;0;ÿ;ReuniÆo;ÿ;ÿ;;
2019 ? Sem 46 ? Software;43777;ÿ;2019-W45;EMB06;Team Software;SW - Sprint Semanal;W46;G5ÿÿLIBÿÿR00ÿÿV01;6,97;0;4,5;-2,47;ÿ;ÿ;47091;ÿ;;
2019 ? Sem 46 ? Software;43775;ÿ;2019-W45;EMB06;Team Software;SW - Sprint Semanal;W46;LIBÿÿR00ÿÿSUPÿÿV01;2,6;0;5;2,4;ÿ;ÿ;47090;ÿ;;
2019 ? Sem 46 ? Software;43775;ÿ;2019-W45;EZA22;Team Software;SW - Sprint Semanal;W46;C01ÿÿR00ÿÿTSTÿÿV01;2;2;2;0;ÿ;ÿ;0;1;;
2019 ? Sem 46 ? Software;43775;ÿ;2019-W45;EZA22;Team Software;SW - Sprint Semanal;W46;C01ÿÿR00ÿÿTABÿÿV01;2,5;2,5;2,5;0;ÿ;ÿ;0;ÿ;;
2019 ? Sem 46 ? Software;43774;ÿ;2019-W45;ESO015;Team Software;SW - Sprint Semanal;W46;C23ÿÿESPÿÿR01ÿÿV01;7,75;5;5;-2,75;ÿ;SC-ESP-ESO15-C23-R01;33677;ÿ;;
2019 ? Sem 46 ? Software;43766;ÿ;2019-W44;IACX;Team Software;SW - Sprint Semanal;W46;C08ÿÿMANÿÿR00ÿÿV01;5,41;5;5;-0,41;ÿ;ÿ;44504;ÿ;;
2019 ? Sem 46 ? Software;43759;ÿ;2019-W43;IAFO;Team Software;SW - Sprint Semanal;W46;INSÿÿR00ÿÿSUPÿÿV01;1,26;5;5;3,74;ÿ;UTA - EX [09 e 10];44658;ÿ;;
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;ESTUDO;1;1;1;0;ÿ;Libs;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAFT;Team Software;SW - Sprint Semanal;W47;ESTUDO;15,98;7;19,7;3,72;ÿ;A.O.I. Studio5000;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;EZA29;Team Software;SW - Sprint Semanal;W47;ESTUDO;5;5;5;0;ÿ;CAG;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;DRVÿÿR00ÿÿSUPÿÿV01;1,5;1,5;1,5;0;ÿ;Driver Teste CRAH;48929;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;H360LEAN;Team Software;SW - Sprint Semanal;W47;ADM;11,9;8,5;10,4;-1,5;ÿ;ReuniÆo Planejamento;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAGB;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR06ÿÿV01;1,5;1;1;-0,5;ÿ;C02;48275;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;ESPÿÿINDÿÿTAB;2;1;2;0;ÿ;Documenta‡Æo;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;EZA29;Team Software;SW - Sprint Semanal;W47;C01ÿÿESPÿÿR00ÿÿV02;3;6;6;3;ÿ;CAG;48979;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;C01ÿÿMANÿÿR00ÿÿV01;1;1;1;0;ÿ;Manual;47913;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;7,32;4,45;8,22;0,9;ÿ;Organiza‡Æo Mantis;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;H360LEAN;Team Software;SW - Sprint Semanal;W47;ADM;9,57;3,63;9,74;0,17;ÿ;ReuniÆo Sprint;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IADX;Team Software;SW - Sprint Semanal;W47;ADM;10,64;6;6;-4,64;Software;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAFO;Team Software;SW - Sprint Semanal;W47;SUPORTE;3,17;4;4;0,83;ÿ;ÿ;44658;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;43794;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;LIBÿÿR00ÿÿSUPÿÿV01;6,63;5;5;-1,63;ÿ;DEIF;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAGH;Team Software;SW - Sprint Semanal;W47;SUPORTE;1;1;1;0;ÿ;F¢rmulas;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;ESTUDO;9;9;9;0;ÿ;Automatismo;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;EZA22;Team Software;SW - Sprint Semanal;W47;SUPORTE;2;2;2;0;ÿ;µguas com G5;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;EZA31;Team Software;SW - Sprint Semanal;W47;SUPORTE;2;0;0;-2;ÿ;ÿ;ÿ;1;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAAD;Team Software;SW - Sprint Semanal;W47;SUPORTE;3,31;2;2;-1,31;ÿ;Validar vari veis bacnet no G5;47521;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAAD;Team Software;SW - Sprint Semanal;W47;SUPORTE;5,5;3;3;-2,5;ÿ;Validar vari veis bacnet na supervisÆo;47521;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IABI20;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR01ÿÿV02;4,62;3;3;-1,62;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;1;1;1;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAEV;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR01ÿÿV02;0,36;1;1;0,64;ÿ;ÿ;48960;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAGB;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR01ÿÿV00;2;2;2;0;ÿ;Abas Configura‡äes;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;EZA22;Team Software;SW - Sprint Semanal;W47;DRVÿÿR00ÿÿSUPÿÿV01;2,83;4,5;4,5;1,67;ÿ;Desenvolvimento para o driver;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAGH;Team Software;SW - Sprint Semanal;W47;SUPORTE;2,79;4;4;1,21;ÿ;Frigor¡fico;47176;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAFT;Team Software;SW - Sprint Semanal;W47;ADM;2,83;1;3,5;0,67;ÿ;Cronograma;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAFT;Team Software;SW - Sprint Semanal;W47;ADM;6,3;1;7;0,7;ÿ;ReuniÆo;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IABI20;Team Software;SW - Sprint Semanal;W47;DEVÿÿI32ÿÿR01ÿÿV01;3,84;3;3;-0,84;ÿ;ÿ;48862;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;Avalia‡Æo;Team Software;SW - Sprint Semanal;W47;ADM;1;1;1;0;ÿ;AT-EA-ANL-AVA-2019-002-R00;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IABI04;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR01ÿÿV02;0,28;1;0,5;0,22;ÿ;ÿ;48871;ÿ;;ÿ
2019 ? Sem 47 ? Software;43791;ÿ;2019-W47;IAEV;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR01ÿÿV02;0,59;0,7;0,7;0,11;ÿ;ÿ;48946;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IACO02;Team Software;SW - Sprint Semanal;W47;C22ÿÿDEVÿÿR04ÿÿV01;2,12;3;3;0,88;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;ESTUDO;1,5;1,5;1,5;0;ÿ;ReuniÆo;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAGH;Team Software;SW - Sprint Semanal;W47;SUPORTE;1;1;1;0;ÿ;Frigor¡fico;47176;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAFO;Team Software;SW - Sprint Semanal;W47;SUPORTE;4,18;0;0;-4,18;ÿ;ÿ;44658;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;R00ÿÿV01;5;3;3;-2;ÿ;CCW;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IABI15;Team Software;SW - Sprint Semanal;W47;LIBÿÿR04ÿÿSUPÿÿV01;3,87;5,5;5,5;1,63;ÿ;1ø 2§ 3§ 4§ Pavimento;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IABI20;Team Software;SW - Sprint Semanal;W47;ESTUDO;6,08;4;4;-2,08;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;2,42;2,42;2,42;0;ÿ;Exame ASO;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;EMB06;Team Software;SW - Sprint Semanal;W47;SUPORTE;2,54;2;2;-0,54;Campo;Altera‡äes no IP;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAED;Team Software;SW - Sprint Semanal;W47;LIBÿÿR01ÿÿSUPÿÿV01;1,23;3;3;1,77;ÿ;Configura‡Æo geral das bibliotecas dos multimedidores;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IADO01;Team Software;SW - Sprint Semanal;W47;R00ÿÿSUPÿÿTELÿÿV01;8,12;8;8;-0,12;ÿ;ÿ;47569;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAFI05;Team Software;SW - Sprint Semanal;W47;SUPORTE;6;6;6;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;H360CAPAC;Team Software;SW - Sprint Semanal;W47;ESTUDO;0,42;3;3;2,58;ÿ;Studio5000;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;EVU07;Team Software;SW - Sprint Semanal;W47;R01ÿÿSUPÿÿTELÿÿV01;4,91;8;8;3,09;Campo;Tela PressÆo/Temp/Umid;47528;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;H360CAPAC;Team Software;SW - Sprint Semanal;W47;ADM;5;5;5;0;ÿ;NR-18;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAGB;Team Software;SW - Sprint Semanal;W47;C02ÿÿR02ÿÿTABÿÿV01;0,88;1;1;0,12;Software;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;EZV02;Team Software;SW - Sprint Semanal;W47;ESTUDO;7,13;5;8;0,87;ÿ;ÿ;48210;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IABI20;Team Software;SW - Sprint Semanal;W47;C44ÿÿDEVÿÿR01ÿÿV01;1,88;3;3;1,12;ÿ;ÿ;48862;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAGB;Team Software;SW - Sprint Semanal;W47;SUPORTE;1;1;1;0;Campo;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IABR;Team Software;SW - Sprint Semanal;W47;SUPORTE;1;1;1;0;Software;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;0,5;0,5;0,5;0;ÿ;Vacina;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAFT;Team Software;SW - Sprint Semanal;W47;ESTUDO;2;3;3;1;ÿ;Cronograma;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAFO;Team Software;SW - Sprint Semanal;W47;LIBÿÿR01ÿÿSUPÿÿV01;5,87;3;3;-2,87;ÿ;UTA-EX 10;44658;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;ESTUDO;8,95;5;5;-3,95;ÿ;Micro850;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;2,56;2;2;-0,56;ÿ;ReuniÆo sobre o uso do trello com o BackOffice;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAGB;Team Software;SW - Sprint Semanal;W47;ANµLISE;1;0;1;0;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;EZV02;Team Software;SW - Sprint Semanal;W47;SUPORTE;3;0;3;0;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAED;Team Software;SW - Sprint Semanal;W47;LIBÿÿR01ÿÿSUPÿÿV01;1,72;1;1;-0,72;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IABI18;Team Software;SW - Sprint Semanal;W47;LIBÿÿR00ÿÿSUPÿÿV01;1,17;2;2;0,83;ÿ;ÿ;44359;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;EVU07;Team Software;SW - Sprint Semanal;W47;R01ÿÿSUPÿÿTELÿÿV01;8,79;8;8;-0,79;Campo;Tela Diferenciais;47528;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IAEV;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR01ÿÿV02;0,4;1;1;0,6;ÿ;ÿ;48940;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;IABI04;Team Software;SW - Sprint Semanal;W47;ESTUDO;0,85;2;2;1,15;ÿ;ÿ;48871;ÿ;;ÿ
2019 ? Sem 47 ? Software;43790;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;9;9;9;0;ÿ;Feriado;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;ESTUDO;5;2;2;-3;ÿ;Teste Driver;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAGH;Team Software;SW - Sprint Semanal;W47;SUPORTE;2,3;3;3;0,7;ÿ;Frigor¡fico;47176;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAFI05;Team Software;SW - Sprint Semanal;W47;ESTUDO;1;1;1;0;ÿ;Estudo;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IABI18;Team Software;SW - Sprint Semanal;W47;LIBÿÿR00ÿÿSUPÿÿV01;3,01;5;5;1,99;ÿ;ÿ;44359;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;2,55;3;3;0,45;ÿ;Organiza‡Æo Pessoal;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IABI04;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR01ÿÿV02;0,52;1,5;1,5;0,98;ÿ;ÿ;48871;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360CAPAC;Team Software;SW - Sprint Semanal;W47;ESTUDO;3,74;2;2;-1,74;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;0,5;0,8;0,8;0,3;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAAD;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR00ÿÿV00;0,97;2,5;2,5;1,53;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAGH;Team Software;SW - Sprint Semanal;W47;LIBÿÿR01ÿÿSUPÿÿV01;6,55;6;6;-0,55;ÿ;Prog. Hor ria Cƒmara;47176;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;1,71;1;1;-0,71;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;0,78;0,5;0,5;-0,28;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAAD;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR00ÿÿR01ÿÿV01;1,53;1,5;1,5;-0,03;ÿ;ÿ;47521;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAFZ;Team Software;SW - Sprint Semanal;W47;C02ÿÿDEVÿÿR03ÿÿV01;2,7;1;3;0,3;ÿ;ÿ;48870;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;LIBÿÿR00ÿÿSUPÿÿV01;4,17;3,5;3,5;-0,67;ÿ;Qd URC;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;1;0;0;-1;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;1;1;1;0;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAFI04;Team Software;SW - Sprint Semanal;W47;ESTUDO;0,68;3;3;2,32;ÿ;ÿ;48866;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;LIBÿÿR00ÿÿSUPÿÿV01;2,55;2,5;2,5;-0,05;ÿ;Disjuntor;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IAEV;Team Software;SW - Sprint Semanal;W47;G5ÿÿLIBÿÿR01ÿÿV02;0,38;0,5;0,5;0,12;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;ESO21;Team Software;SW - Sprint Semanal;W47;ESTUDO;0,68;0,75;0,75;0,07;ÿ;Estudo da obra;38341;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360CAPAC;Team Software;SW - Sprint Semanal;W47;ESTUDO;2,5;2,5;2,5;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;IABX02;Team Software;SW - Sprint Semanal;W47;LIBÿÿR01ÿÿSUPÿÿV01;0,52;1;1;0,48;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360ADMIN;Team Software;SW - Sprint Semanal;W47;ADM;0,75;0,8;0,8;0,05;ÿ;Tarefas administrativas;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43789;ÿ;2019-W47;H360LEAN;Team Software;SW - Sprint Semanal;W47;ADM;3,41;3,01;3,01;-0,4;ÿ;Limpeza Mesa;0;ÿ;;ÿ
2019 ? Sem 47 ? Software;43788;ÿ;2019-W47;IAGI;Team Software;SW - Sprint Semanal;W47;ESTUDO;10,5;8;8;-2,5;ÿ;Automatismo;ÿ;ÿ;;ÿ
2019 ? Sem 47 ? Software;43788;ÿ;2019-W47;IAFZ;Team Software;SW - Sprint Semanal;W47;LIBÿÿR00ÿÿSUPÿÿV01;1,9;5;5;3,1;ÿ;CAG;47425;ÿ;;ÿ
